name,format,success
2537640 ReleaseMonthString (copy),"MMMM dd, yyyy",TRUE
2537651 Jobs created,HHmmss,TRUE
2537791 Month ,MMMM (yyyy),TRUE
2537797 Data,HHmmss,TRUE
2537797 DataFormat,,FALSE
2537804 TIME IN SECONDS,yy,TRUE
2537804 TIME,<Unix>,TRUE
2537814 Full time teachers (bin),MM,TRUE
2537826 Semestre,MM,TRUE
2537847 Discovery Date (Years),yyyy,TRUE
2537847 Discovery Date,yyyy-MM-dd Ã_Â‰ÂŒÃ±Ã_Â€ÂŒÂ‡_Ã_Â‰ÂŒÃçÃ_Â€ÂŒÂùÃ_Â€ÂŒÂ£ HH:mm:ss,TRUE
2537852 DATA,,FALSE
2537884 Completed Date,yyyy,TRUE
2537984 Average of Last 6 month,ss.SS,TRUE
2537984 Current Month,ss.SS,TRUE
2538092 Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â€ÂŒÂèÃ_Â€ÂŒÂ»,yyyy-MM-dd,TRUE
2538241 GEONAMESNO,,FALSE
2538241 TIMEZONE,,FALSE
2538253 Travel Time,ss.SS,TRUE
2538293 ActivityEvaluation_AddtionalComments,,FALSE
2538293 ActivityEvaluation_CreatedByUserFullName,,FALSE
2538293 ActivityEvaluation_CreatedDate,dd/MM/yyyy hh:mm:ss a,TRUE
2538293 ActivityEvaluation_ModifiedDate,dd/MM/yyyy hh:mm:ss a,TRUE
2538293 ActivityLog_CreatedByUserFullName,,FALSE
2538293 ActivityLog_CreatedDate,MM/dd/yyyy hh:mm a,TRUE
2538293 ActivityLog_Date,MM/dd/yyyy,TRUE
2538293 ActivityLog_EducatorNames,MMMgret Barsalou,TRUE
2538293 ActivityLog_ModifiedDate,MM/dd/yyyy hh:mm a,TRUE
2538293 ActivityLog_Time,hh:mma,TRUE
2538293 ActivityLog_VolunteerNamesAndHours,Annie Ellison (MM.yy),TRUE
2538293 ActivityReport_CreatedByUserFullName,,FALSE
2538293 ActivityReport_CreatedDate,MM/dd/yyyy hh:mm a,TRUE
2538293 ActivityReport_ModifiedDate,MM/dd/yyyy hh:mm a,TRUE
2538452 % de mestres formats per a primaria,mmss.SS,TRUE
2538452 % de mestres formats per a secundaria,mmss.SS,TRUE
2538452 % de mestres formats,mmss.SS,TRUE
2538496 Date,MM/dd/yyyy,TRUE
2538589 De 6 meses a 1 aÃ_Â€ÂŒÃ«Ã_Â‰ÂŒÂ±o,MM.yy,TRUE
2538594 De 6 meses a 1 aÃ_Â€ÂŒÃ«Ã_Â‰ÂŒÂ±o,MM.yy,TRUE
2538594 Menos de 6 meses,MM.yy,TRUE
2538678 % de mestres formats per a primaria,mmss.SS,TRUE
2538678 % de mestres formats per a secundaria,mmss.SS,TRUE
2538678 % de mestres formats,mmss.SS,TRUE
2538838 End Time,yyyy-MM-dd HH:mm:ss.SSS,TRUE
2538838 Start Time,yyyy-MM-dd HH:mm:ss.SSS,TRUE
2538858 ACTUAL_DATE,MM/dd/yyyy,TRUE
2538858 CREATED_DATE,MM/dd/yyyy hh:mm:ss a,TRUE
2538858 CREATED_DATE1,MM/dd/yyyy,TRUE
2538858 PLANNED_DATE,MM/dd/yyyy,TRUE
2538858 UPDATED_BY1,,FALSE
2538858 UPDATED_DATE,MM/dd/yyyy hh:mm:ss a,TRUE
2538858 UPDATED_DATE1,MM/dd/yyyy hh:mm:ss a,TRUE
2538897 Sentiment_Score,MM,TRUE
2538990 AVG_TimeTakenMS,ss.SS,TRUE
2538990 TimeTakenMS,yyyy,TRUE
2539002 TimeTakenMS,yyyy,TRUE
2539061 endtime,hha,TRUE
2539061 starttime,hha,TRUE
2539138 Month,,FALSE
2539295 Lettable voids at date=general needs,MM,TRUE
2539295 MONTH,MMMM,TRUE
2539295 Monthly Payer With Broken Arrangement,MM,TRUE
2539295 Monthly Payer,mm,TRUE
2539295 Relet time (ave) - sheltered,mm.ss,TRUE
2539295 Relet time (ave)-general needs,ss.SS,TRUE
2539295 Relet time all,ss.SS,TRUE
2539295 Turnover in month,ss.SS,TRUE
"2539513 Median earnings for male full-time, year-round workers (IN 2013 INFLATION-ADJUSTED DOLLARS)",HHmmss,TRUE
2539513 Percent receiving Food Stamp SNAP benefits in the past 12 months,ss.SS,TRUE
2539646 Completion Date,MM/dd/yy,TRUE
2539646 Launch Date,MM/dd/yy,TRUE
2539646 Publish Date,MM/dd/yy,TRUE
2539646 Start Date,MM/dd/yy,TRUE
2539651 DATAKVALITET,MM,TRUE
2539651 SIST OPPDATERT,yyyy-MM-dd HH:mm:ss,TRUE
2539831 Incident Time Category,HH:MM-dd:yy,TRUE
2539857 Data,,FALSE
2539866 Date,yyyy,TRUE
2539876 Development timeline,,FALSE
2539879 Count # of data points,MM,TRUE
2539939 Childcare (19-60 Months),ss.SS,TRUE
2540041 Time   Result,,FALSE
2540045 post_message,,FALSE
2540104 sensor_date,yyyy-MM-dd,TRUE
2540104 sensor_timestamp,yyyy-MM-dd HH:mm:ss,TRUE
2540131 Games,yy,TRUE
2540151 Phone and Data,MM,TRUE
2540153 Time,,FALSE
2540175 Fecha de pago,mm.ss.SSSS,TRUE
2540175 Mes,yyyyMM,TRUE
2540196 First Data,ss.SS,TRUE
2540251 Average to Date,ss.SS,TRUE
2540278 Date,yyyy_MM_dd,TRUE
2540319 q64.Created.Development.Plan,MM,TRUE
2540383 perfumes,HH.mm,TRUE
2540387 DataSource,,FALSE
2540387 DataSourcePubDateText,yyyy,TRUE
2540395 DATENOTIFIED,MM/dd/yyyy HH:mm,TRUE
2540419 Data,mmss.SS,TRUE
2540481 Turnaround Time (in minutes) (group),yy,TRUE
2540481 Turnaround Time (in minutes),yy,TRUE
2540535 adate,dd-MMM-yy HH:mm:ss,TRUE
2540535 freezedate,,FALSE
2540535 Loan Expiration Date,dd-MMM-yy,TRUE
2540536 CodTP,mm,TRUE
2540570 Andre  Indt tilskud,HHmmss.SS,TRUE
2540588 ELAPSEDTIME,ss.SS,TRUE
2540588 METADATA1,,FALSE
2540588 METADATA2,Clinical Range - yy days,TRUE
2540588 METADATA3,Result Cap - HH,TRUE
2540588 TIMERNAME,,FALSE
2540588 TIMER_ID,,FALSE
2540602 ExpiredDate,yyyy-MM-dd HH:mm:ss,TRUE
2540602 ExtractDate,yyyy-MM-dd,TRUE
2540602 IssuedDate,yyyy-MM-dd HH:mm:ss,TRUE
2540627 Date,MMMM dd yyyy HH:mm:ss,TRUE
2540724 cardten,mmss.SS,TRUE
2540728 Planned End Date,MM/dd/yy,TRUE
2540749 Candidates Added,mm,TRUE
2540749 Candidates Rejected,mm,TRUE
2540749 Time to Fill,yy,TRUE
2540776 DataFlag,,FALSE
2540888 Births to Hispanic women ages 15-44 in past 12 months,"ss,SSS",TRUE
2540936 Month,MMMM,TRUE
2540953 month,yy,TRUE
2541061 month,MM,TRUE
2541107 Data structure,,FALSE
2541107 Data type old,,FALSE
2541107 Data type,,FALSE
2541123 names,,FALSE
2541202 Date Derived,yyyy-MM-dd,TRUE
2541210 Estimated home value zipcode--all hunters  6 on lifestyle questionaire. Sample size smaller than Dataset. Extrapolated Factor o,HHmmss,TRUE
2541222 Municipality waste created (kg person),MMyy,TRUE
2541349 Moltiplicatore mese,ss.SS,TRUE
2541360 Datetime,MM/dd/yyyy hh:mm:ss a Z,TRUE
2541378 Monthly Income,,FALSE
2541420 Begindatum,dd-MM-yyyy,TRUE
2541420 Begindatum_sort,yyyyMMdd,TRUE
2541441 Month,MMMM,TRUE
2541471 INCOMPLETE_DATE,yyyy-MM-dd HH:mm:ss,TRUE
2541579 Months,MMM yyyy,TRUE
2541579 Time_period,MMMMTLY,TRUE
2541742 Importe medio (euros mes),mmss.SS,TRUE
2541750 PROMOTION END DATE,dd/MM/yyyy,TRUE
2541750 PROMOTION START DATE,dd/MM/yyyy,TRUE
2541827 APPRDT (disregard),yyyyMMdd,TRUE
2541891 Stadt,MMMktredwitz,TRUE
2541958 Avg Time Taken To Complete,yy,TRUE
2541967 Data Acesso,dd/MM/yyyy,TRUE
2541967 Data,dd/MM/yyyy,TRUE
2541967 Time,yyyy-MM-dd HH:mm:ss,TRUE
2541981 referred_convert_timestamp,MM/dd/yyyy HH:mm,TRUE
2541981 user_lifetime_revenue,mmss.SS,TRUE
2541981 user_referred_lifetime_revenue,ss.SS,TRUE
2541999 Dataehora,,FALSE
2542048 BYDSK_AVG_READ_QUEUE_TIME,ss.SS,TRUE
2542048 BYDSK_AVG_READ_SERVICE_TIME,ss.SS,TRUE
2542048 BYDSK_AVG_SERVICE_TIME,ss.SS,TRUE
2542048 BYDSK_AVG_WRITE_QUEUE_TIME,ss.SS,TRUE
2542048 BYDSK_AVG_WRITE_SERVICE_TIME,,FALSE
2542048 BYDSK_TIME,mmss.SS,TRUE
2542048 GBL_STATTIME,ss.SS,TRUE
2542119 Sentiment,mm,TRUE
2542172 timeperiod,yyyy_QQQ,TRUE
2542325 Identifying Data,,FALSE
2542328 0-60 Time (Seconds),MM.yy,TRUE
2542337 Approximate Billed Months,HH.mm,TRUE
2542342 rcap_chgdt,yyyyMMdd,TRUE
2542377 Dates,yyyyÃ_Â‰ÂŒÂ_Ã_Â€ÂŒ_Ã_Â€ÂŒÂ´ddMM,TRUE
2542391 Number of New Schemes,dd,TRUE
2542478 % de mestres formats,mmss.SS,TRUE
"2542501 survival time on surfaces, room temp (hours)",dd,TRUE
2542547 datarev_text,,FALSE
2542606 Games Played,yy,TRUE
2542609 Voli domestici,yy,TRUE
2542774 Date of Request,MM/dd/yyyy,TRUE
2542774 Date of Requote,MM/dd/yyyy,TRUE
2542774 Date Quote Sent,MM/dd/yyyy,TRUE
2542774 Date Returned to Steve Rachel,MM/dd/yyyy,TRUE
2542774 Date Signed NDA Received,MM/dd/yyyy,TRUE
2542774 Micro's Start time,MM:yya,TRUE
2542774 Time Received,hh:mm a,TRUE
2542803 Date,yyyy-MM-dd,TRUE
2543013 Due Date,yyyy-MM-dd,TRUE
2543013 Time To Close,HHd mmh ssm,TRUE
2543020 CallOutTimeInMin,yyyy,TRUE
2543020 InstallationTimeInMin,MMyy,TRUE
2543144 Semester,,FALSE
2543215 Time,yyyy,TRUE
2543252 UPDATED,,FALSE
2543346 Full time total (EF2013B  Graduate  Age 25-29),MMyy,TRUE
2543346 Full time total (EF2013B  Graduate  Age 35-39),MMyy,TRUE
2543346 Full time total (EF2013B  Graduate  Age 40-49),MMyy,TRUE
2543346 Full time total (EF2013B  Graduate  Age 65 and over),mm,TRUE
2543346 Full time total (EF2013B  Graduate  Age under 25 total),MMyy,TRUE
2543346 Part time total (EF2013B  Graduate  Age 25-29),MMyy,TRUE
2543346 Part time total (EF2013B  Graduate  Age 30-34),MMyy,TRUE
2543346 Part time total (EF2013B  Graduate  Age 35-39),MMyy,TRUE
2543346 Part time total (EF2013B  Graduate  Age 40-49),MMyy,TRUE
2543346 Part time total (EF2013B  Graduate  Age 50-64),MMyy,TRUE
2543346 Part time total (EF2013B  Graduate  Age 65 and over),mm,TRUE
2543352 CSQ Names ,DevelopCSQGRPMM,TRUE
2543352 Queue Time,,FALSE
2543352 Ring Time,,FALSE
2543369 End Date of last contract,MM/dd/yy,TRUE
2543369 Invoiced to Date,mmss.SS,TRUE
2543369 Start Date of first contract,MM/dd/yy,TRUE
2543525 Hi Month Name,MMM,TRUE
2543525 High Month,MM,TRUE
2543525 Lo Month Name,MMM,TRUE
2543525 Low Month,MM,TRUE
2543599 Created,MM/dd/yyyy - HH:mm,TRUE
2543599 Impact  What is the impact of the work to date and expected impact in the future ,,FALSE
2543599 IMPACT - KEY METRICS  Please list the key data points that you would cite as evidence that you are able to achieve lasting lear,,FALSE
"2543599 SUSTAINABILITY  Please list a quick breakdown of your funding, indicating the percentage that comes from each source.",,FALSE
"2543599 Team  What roles does your team consist of (i.e. full-time vs. part-time staff, volunteers, board members, etc) and how do you ",,FALSE
2543599 Updated,MM/dd/yyyy - HH:mm,TRUE
2543599 What key learning outcomes does your work seek to improve ,,FALSE
2543677 Bar sales QC avg. month,,FALSE
2543677 Ref_Date,yyyy/MM,TRUE
2543713 Activity Dates,MM/dd/yyyy,TRUE
2543784 Time_Status,,FALSE
2543817 Other Indicators Data Quality Index Score Score,mmss.SS,TRUE
2543829 met_onTimeDel,mmss.SS,TRUE
2543829 met_onTimeProd,mmss.SS,TRUE
2543829 ontimedeld,MM.yy,TRUE
2543829 ontimeprodd,MM.yy,TRUE
2543868 Avg. Time on Page,yy,TRUE
"2544036 Tube_ID,Test_Date,Bias_Mode,Plate_Volts_Spec,Plate_Volts_Test_1,Plate_Volts_Test_2,DC_Plate_Current_Spec,DC_Plate_Result_1,DC_P",,FALSE
2544060 Life to Date Orders,mm,TRUE
2544075 FullTime_Enrollment,HHmmss.SS,TRUE
2544075 FullTime_Enrollment_SD,ss.SS,TRUE
2544075 PartTime_Enrollment_SD,ss.SS,TRUE
2544141 TimeZone,,FALSE
2544154 Re-evaluation timeframe,,FALSE
2544178 endtime,hha,TRUE
2544193 Dt Compet (group),yyyyMM,TRUE
2544193 DT_COMPET,yyyyMM,TRUE
2544236 Created by,,FALSE
2544236 Month,yyyy-MM,TRUE
2544265 TimeTotalInHours,ss.SS,TRUE
2544368 CycleTime,yy,TRUE
2544414 Times,mm,TRUE
2544414 Times1,mm,TRUE
2544414 Times2,mm,TRUE
2544508 All   Boarded This Month,,FALSE
"2544540 During your time in this patch, how often was your experience negatively affected by megaserver placement ",,FALSE
2544540 How would you rate the story concept of this update (i.e. the overall direction of the story) ,,FALSE
"2544540 Out of all the time playing the content from this episode only, how unique was this experience  In other words, how often did 1",,FALSE
"2544540 Out of all the time playing the content from this episode only, how unique was this experience  In other words, how often did 3",,FALSE
"2544540 Out of all the time playing the content from this episode only, how unique was this experience  In other words, how often did y",,FALSE
"2544540 Overall, how would you rate your large group (more than 5 people) experience with the content in this update ",,FALSE
2544567 Birth date,dd.MM.yyyy,TRUE
2544586 Date Appel (CRSS),dd/MM/yyyy,TRUE
2544639 Sample time,ss.SS,TRUE
2544661 Data Released,ss.SS,TRUE
2544661 Requests for User Data,yyyy,TRUE
2544668 BAT CANDIDATE,,FALSE
2544668 DATA DEPENDENCY,eBMMB Order,TRUE
2544669 insta_followers past_month,yy,TRUE
2544669 twitch_followers month_avg,yyyy,TRUE
2544669 twitch_views month_avg,mmss,TRUE
2544669 youtube_subscribers past_month,mmss,TRUE
2544735 IDTTABLE,,FALSE
2544849 Month,yy,TRUE
2544875 CVÃ_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â‰ÂŒÃˆÃ_Â€ÂŒÂ¢,yyyy-MM-dd HH:mm:ss,TRUE
2544875 Ã_Â‰ÂŒÂçÃ_Â€ÂŒÃ±Ã_Â€ÂŒÂ»Ã_Â‰ÂŒÃ«_Ã_Â‰ÂŒÂ‚Ã_Â‰ÂŒ_Ã_Â€ÂŒÂèÃ_Â€ÂŒ_Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡,yyyyMMdd,TRUE
2544953 DTF max,mmss.SS,TRUE
2545017 Registration Date Time,ddMMMyy:HH:mm:ss,TRUE
2545041 Date (Month   Year),yyyyMM,TRUE
2545064 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 18 to 64 years,ss.SS,TRUE
2545064 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 65 years and over,ss.SS,TRUE
2545064 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All families,ss.SS,TRUE
2545064 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All people,ss.SS,TRUE
2545064 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Under 18 years,ss.SS,TRUE
2545109 13 - Percentage reactive repairs completed right first time,mmss.SS,TRUE
2545109 13.1 Reactive repairs completed right first time,yyyy,TRUE
2545109 16.1 Number tenants answered  Thinking about the LAST time you had repairs carried out how satisfied or dissatisfied ,MMyy,TRUE
2545155 Median earnings for full time workers age 18 to 34,MMyydd,TRUE
2545155 Median earnings for full time workers age 18 to 341,MMddyy,TRUE
2545155 Median earnings for full time workers age 18 to 342,,FALSE
2545155 Median earnings for full time workers age 18 to 343,MMddyy,TRUE
2545256 TimeTotalInHours,ss.SS,TRUE
2545258 TimeTotalInHours,ss.SS,TRUE
2545308 FECHA1,yyyyMMdd,TRUE
2545392 Evolution quantite pommes,,FALSE
2545392 Evolution valeur legumes,,FALSE
2545392 Quantite legumes (kg),yy,TRUE
2545392 Quantite pommes (kg),MMyydd,TRUE
2545392 Valeur legumes (CHF),MMyy,TRUE
2545392 Valeur pommes (CHF),,FALSE
2545406 Date,MMMM,TRUE
2545406 Time,MM:yy a,TRUE
2545413 SurveyDate,MM/dd/yyyy,TRUE
2545414 month,MMMM*,TRUE
2545456 PEDIDO_DATA_EMISSAO (Month   Year),yyyyMM,TRUE
2545504 Trial Length in Months,ss.SS,TRUE
2545549 Fecha,MMMio,TRUE
2545563 Date (groupe),yyyy-MM-dd-HH:mm:ss,TRUE
2545563 date,yyyy-MM-dd-HH:mm:ss,TRUE
2545563 previous_timecode,yyyy,TRUE
2545563 timecode,yyyy,TRUE
2545602 Actual Hour Datetime,yy,TRUE
2545602 WTT Datetime,,FALSE
2545732 domestic.correction,ss.SS,TRUE
2545769 end_date,MM/dd/yyyy,TRUE
2545808 % of New time,HH.mm,TRUE
2545808 REV_END_TIME,hh:mm:ss a,TRUE
2545808 REV_START_TIME,hh:mm:ss a,TRUE
2545951 CODTALHAO,HHmm,TRUE
2545951 CODTIPOINTERVENCAO,MMD,TRUE
2545956 Data de Nascimento,yyyyMMdd,TRUE
2545956 Data InternaÃ_Â€ÂŒÃ«Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ«Ã_Â‰ÂŒÂ£o,yyyyMMdd,TRUE
2545956 Data SaÃ_Â€ÂŒÃ«_da,yyyyMMdd,TRUE
2545987 Data_Conta,dd/MM/yy,TRUE
2546016 user_time_zone,,FALSE
2546039 Date Time,dd MMM yyyy hh:mm a,TRUE
2546134 Asset Online Date,dd/MM/yyyy HH:mm:ss.SSS,TRUE
2546134 Contract End Date,MM/dd/yyyy,TRUE
2546134 CRC Request Time,,FALSE
2546134 Purchase Date,MM/dd/yyyy,TRUE
2546148 Time,yyyy-MM-ddTHH:mm:ssZ,TRUE
2546159 Timezone,HH.mm,TRUE
2546159 Timezone1,HH.mm,TRUE
2546159 TimezoneCode1,,FALSE
2546193 Data,MMyy,TRUE
2546209 message,,FALSE
2546232 months,yy,TRUE
2546252 TimezoneCode,America/MMMtinique,TRUE
2546252 TimezoneCode1,,FALSE
2546348 Time,yyyy-MM-ddTHH:mm:ssZ,TRUE
2546365 Data da Compra,dd/MM/yyyy,TRUE
2546365 Data de Cadastro,dd/MM/yyyy,TRUE
2546365 Data do Registro,dd/MM/yyyy,TRUE
2546408 Number of separate launch firing days within month,MM,TRUE
2546454 DEMO_TIME_FRAME,Fall yyyy,TRUE
2546504 funded_month,yyyy-MM,TRUE
2546512 People on CPA for 12 months with CPA review,yy,TRUE
2546523 delta1_lovedTracks,MMyy,TRUE
2546523 delta2_lovedTracks,MMyy,TRUE
2546523 lovedTracks,yyyy,TRUE
2546526 Building Names,,FALSE
2546573 Mesure,,FALSE
2546591 Domestic production activities deduction amount,yy,TRUE
2546591 Returns with domestic production activities deduction,yyyy,TRUE
2546599 Overtime,dd,TRUE
2546602 years for which we have good disease data - after,yyyy,TRUE
2546646 12_month_full_time_equivalent_enrollment Y,MMddyy,TRUE
2546744 Domestic,MMddyy,TRUE
2546844 Birthdate,MM-dd-yyyy,TRUE
2546951 Date,MM/dd/yyyy,TRUE
2546994 Affiliation at the Time of nobel Prize,mm,TRUE
2547086 Time,mmss.SS,TRUE
2547181 Result Time (Secs),mmss.SS,TRUE
2547181 Result Time,mm:ss.SS,TRUE
2547298 Result Time (Secs),mmss.SS,TRUE
2547298 Result Time,mm:ss.SS,TRUE
2547313 DateTime,MM/dd/yyyy HH:mm,TRUE
2547339 pedtrp1,MM,TRUE
2547339 pedtrp2,MM,TRUE
2547419 Ireland  Domestic credit to private sector (% of GDP),mmss.SS,TRUE
2547500 Effect-Data-Analytics,MM,TRUE
2547500 Internal-Operations-Share-Data,,FALSE
2547500 Invest-Data-Analytics,,FALSE
2547500 Recommend-Data.gov,MM,TRUE
2547500 Use-Data-Analytics,,FALSE
2547558 SHIP_Date,yyyyMMdd,TRUE
2547601 Gross Domestic Product per capita - Ã_Â€ÂŒÂ«Ã_Â‰ÂŒÂ£ ,HHmmss.SS,TRUE
2547658 Date of Publication,yyyy,TRUE
2547760 Estimate; COMMUTING TO WORK - Mean travel time to work (minutes),yy.MM,TRUE
"2547760 Estimate; INCOME AND BENEFITS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round workers (",HHmmss,TRUE
"2547760 Estimate; INCOME AND BENEFITS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round workers (do",MMyyyy,TRUE
2547760 Estimate; INCOME AND BENEFITS (IN 2013 INFLATION-ADJUSTED DOLLARS) - With Food Stamp SNAP benefits in the past 12 months,yyyy,TRUE
2547760 Margin of Error; COMMUTING TO WORK - Mean travel time to work (minutes),yy.MM,TRUE
"2547760 Margin of Error; INCOME AND BENEFITS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Median earnings for female full-time, year-round wo",MMddyy,TRUE
"2547760 Margin of Error; INCOME AND BENEFITS (IN 2013 INFLATION-ADJUSTED DOLLARS) - Median earnings for male full-time, year-round work",MMyyyy,TRUE
2547760 Margin of Error; INCOME AND BENEFITS (IN 2013 INFLATION-ADJUSTED DOLLARS) - With Food Stamp SNAP benefits in the past 12 months,MMyy,TRUE
2547760 Percent Margin of Error; COMMUTING TO WORK - Mean travel time to work (minutes),,FALSE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 18 t,mmss.SS,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 18 y,mmss.SS,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 65 1,ss.SS,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 65 2,mmss.SS,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Al 1,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Al 2,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Al 3,ss.SS,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All ,mmss.SS,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Fa 1,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Fami,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Ma 1,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Marr,mmss.SS,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Un 1,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Un 2,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Un 3,yy.MM,TRUE
2547760 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Unde,yy.MM,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 18 years and over,mmss.SS,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 65 years and over  1,mmss.SS,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 65 years and over - ,mmss.SS,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 65 years and over,mmss.SS,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All families - Wit 1,yy.MM,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All families - With ,yy.MM,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All families,ss.SS,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - All people,mmss.SS,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Families with fema 1,yy.MM,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Families with female,yy.MM,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Married couple fam 1,yy.MM,TRUE
2547760 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Married couple fam 2,yy.MM,TRUE
